0.3054945146	take
0.3043500393	cannot
0.3043500393	followed
0.3039278457	four
0.3022912150	another
0.2989645059	very
0.2968043990	certain
0.2957119463	per
0.2956288593	who
0.2952819891	then
0.2951930773	further
0.2926219455	best
0.2913856901	while
0.2910501954	there
0.2889397715	found
0.2889272831	could
0.2869572840	is
0.2866659322	are
0.2866659322	that
0.2866503880	useful
0.2866348203	among
0.2866348203	example
0.2865315402	im
0.2861223259	can
0.2858378030	and
0.2852031499	all
0.2849508205	be
0.2847779671	either
0.2839672754	or
0.2837245991	non
0.2833083450	would
0.2831551403	its
0.2830906165	which
0.2813875309	some
0.2794516048	have
0.2793983140	how
0.2793745045	one
0.2792555414	their
0.2780703537	1
0.2771744993	full
0.2764516048	has
0.2752581737	detail
0.2752378476	made
0.2748752040	during
0.2733609120	us
0.2722837747	each
0.2714535188	etc
0.2712731706	when
0.2709284730	changes
0.2707790634	often
0.2703362540	people
0.2700939328	through
0.2699678113	at
0.2689335050	they
0.2685708795	being
0.2685515083	you
0.2684328471	become
0.2669829508	been
0.2667729309	allow
0.2663692228	given
0.2663589775	if
0.2659461591	most
0.2658140537	along
0.2657582432	were
0.2654861161	around
0.2648897633	every
0.2643716177	over
0.2641527828	gives
0.2640688122	help
0.2636928415	taken
0.2636928415	whose
0.2635496518	described
0.2634384970	give
0.2612338750	associated
0.2609296732	many
0.2600313261	different
0.2592697232	more
0.2587881269	better
0.2576835164	both
0.2575681001	them
0.2568978674	2d
0.2555071961	describe
0.2553292785	consider
0.2544166151	other
0.2541923020	via
0.2539444644	allows
0.2537853756	much
0.2537309344	like
0.2530632089	even
0.2509252219	no
0.2507965096	was
0.2506426920	several
0.2504962994	will
0.2492031326	those
0.2482785763	any
0.2482292873	may
0.2476907420	available
0.2475785763	should
0.2470268196	about
0.2470139022	provides
0.2468309856	under
0.2468309856	so
0.2455741636	out
0.2454837883	within
0.2448362724	uses
0.2429463507	various
0.2427056595	without
0.2425101805	up
0.2421824143	where
